4.869400e-02 0.000000e+00
2.486940e-01 -3.127007e-05
4.486940e-01 -6.135302e-05
6.486940e-01 -9.233539e-05
8.486940e-01 -1.235941e-04
1.048694e+00 -1.548452e-04
1.248694e+00 -1.849016e-04
1.448694e+00 -2.161318e-04
1.648694e+00 -2.470668e-04
1.848694e+00 -2.782686e-04
2.048694e+00 -3.082681e-04
2.248694e+00 -3.394339e-04
2.448694e+00 -3.705788e-04
2.648694e+00 -4.017009e-04
2.848694e+00 -4.313311e-04
3.048694e+00 -4.624020e-04
3.248694e+00 -4.934445e-04
3.448694e+00 -5.244566e-04
3.648694e+00 -5.542512e-04
3.848694e+00 -5.849148e-04
4.048694e+00 -6.158244e-04
4.248694e+00 -4.417446e-04
4.448694e+00 -2.646229e-04
4.648694e+00 -1.396467e-04
4.848694e+00 -4.603757e-05
5.048694e+00 1.193202e-04
5.248694e+00 5.473109e-04
5.448694e+00 1.550900e-03
5.648694e+00 3.491650e-03
5.848694e+00 6.426592e-03
6.048694e+00 9.594237e-03
6.248694e+00 1.155597e-02
6.448694e+00 1.142954e-02
6.648694e+00 9.728794e-03
6.848694e+00 7.650849e-03
7.048694e+00 6.026016e-03
7.248694e+00 5.080057e-03
7.448694e+00 4.731698e-03
7.648694e+00 4.822075e-03
7.848694e+00 5.204979e-03
8.048694e+00 5.763844e-03
8.248694e+00 6.409662e-03
8.448694e+00 7.072218e-03
8.648694e+00 7.696772e-03
8.848694e+00 8.276839e-03
9.048694e+00 8.870783e-03
9.248694e+00 9.543213e-03
9.448694e+00 1.028264e-02
9.648694e+00 1.102261e-02
9.848694e+00 1.172131e-02
1.004869e+01 1.238005e-02
1.024869e+01 1.300640e-02
1.044869e+01 1.360484e-02
1.064869e+01 1.418097e-02
1.084869e+01 1.473469e-02
1.104869e+01 1.527088e-02
1.124869e+01 1.580564e-02
1.144869e+01 1.635762e-02
1.164869e+01 1.692408e-02
1.184869e+01 1.749330e-02
1.204869e+01 1.807194e-02
1.224869e+01 1.867398e-02
1.244869e+01 1.930290e-02
1.264869e+01 1.993164e-02
1.284869e+01 2.053631e-02
1.304869e+01 2.113547e-02
1.324869e+01 2.180886e-02
1.344869e+01 2.265139e-02
1.364869e+01 2.367176e-02
1.384869e+01 2.476819e-02
1.404869e+01 2.580227e-02
1.424869e+01 2.669433e-02
1.444869e+01 2.745856e-02
1.464869e+01 2.815634e-02
1.484869e+01 2.884725e-02
1.504869e+01 2.956473e-02
1.524869e+01 3.031884e-02
1.544869e+01 3.110495e-02
1.564869e+01 3.189261e-02
1.584869e+01 3.262061e-02
1.604869e+01 3.324987e-02
1.624869e+01 3.384064e-02
1.644869e+01 3.452611e-02
1.664869e+01 3.539355e-02
1.684869e+01 3.637749e-02
1.704869e+01 3.729450e-02
1.724869e+01 3.798216e-02
1.744869e+01 3.841514e-02
1.764869e+01 3.867890e-02
1.784869e+01 3.889914e-02
1.804869e+01 3.918785e-02
1.824869e+01 3.960660e-02
1.844869e+01 4.014173e-02
1.864869e+01 4.071756e-02
1.884869e+01 4.126742e-02
1.904869e+01 4.174600e-02
1.924869e+01 4.211503e-02
1.944869e+01 4.233765e-02
1.964869e+01 4.241289e-02
1.984869e+01 4.241779e-02
2.004869e+01 4.246413e-02
2.024869e+01 4.261341e-02
2.044869e+01 4.282045e-02
2.064869e+01 4.298564e-02
2.084869e+01 4.303347e-02
2.104869e+01 4.294768e-02
2.124869e+01 4.275801e-02
2.144869e+01 4.251853e-02
2.164869e+01 4.227773e-02
2.184869e+01 4.208041e-02
2.204869e+01 4.195771e-02
2.224869e+01 4.190419e-02
2.244869e+01 4.185478e-02
2.264869e+01 4.171745e-02
2.284869e+01 4.141601e-02
2.304869e+01 4.094715e-02
2.324869e+01 4.036608e-02
2.344869e+01 3.975768e-02
2.364869e+01 3.919906e-02
2.384869e+01 3.871306e-02
2.404869e+01 3.825870e-02
2.424869e+01 3.780147e-02
2.444869e+01 3.735094e-02
2.464869e+01 3.695244e-02
2.484869e+01 3.661181e-02
2.504869e+01 3.627204e-02
2.524869e+01 3.586395e-02
2.544869e+01 3.534935e-02
2.564869e+01 3.473867e-02
2.584869e+01 3.409663e-02
2.604869e+01 3.350545e-02
2.624869e+01 3.301691e-02
