E,n,k,eps1,eps2,elf
32.6,0.85,0.15,0.7,0.25,0.45
32.7,0.85,0.15,0.71,0.25,0.44
32.8,0.85,0.14,0.71,0.25,0.44
32.9,0.85,0.14,0.71,0.24,0.44
33.0,0.85,0.14,0.71,0.24,0.43
33.1,0.85,0.14,0.71,0.24,0.43
33.2,0.85,0.14,0.71,0.24,0.42
33.3,0.85,0.14,0.71,0.24,0.42
33.4,0.86,0.14,0.71,0.23,0.42
33.5,0.86,0.14,0.71,0.23,0.41
33.6,0.86,0.13,0.72,0.23,0.41
33.7,0.86,0.13,0.72,0.23,0.41
33.8,0.86,0.13,0.72,0.23,0.4
33.9,0.86,0.13,0.72,0.23,0.4
34.0,0.86,0.13,0.72,0.22,0.39
34.1,0.86,0.13,0.72,0.22,0.39
34.2,0.86,0.13,0.72,0.22,0.39
34.3,0.86,0.13,0.72,0.22,0.38
34.4,0.86,0.13,0.72,0.22,0.38
34.5,0.86,0.13,0.72,0.22,0.38
34.6,0.86,0.12,0.73,0.21,0.37
34.7,0.86,0.12,0.73,0.21,0.37
34.8,0.86,0.12,0.73,0.21,0.37
34.9,0.86,0.12,0.73,0.21,0.36
35.0,0.86,0.12,0.73,0.21,0.36
35.1,0.86,0.12,0.73,0.21,0.36
35.2,0.86,0.12,0.73,0.21,0.35
35.3,0.86,0.12,0.73,0.2,0.35
35.4,0.87,0.12,0.73,0.2,0.35
35.5,0.87,0.12,0.74,0.2,0.35
35.6,0.87,0.12,0.74,0.2,0.34
35.7,0.87,0.11,0.74,0.2,0.34
35.8,0.87,0.11,0.74,0.2,0.34
35.9,0.87,0.11,0.74,0.2,0.33
36.0,0.87,0.11,0.74,0.19,0.33
36.1,0.87,0.11,0.74,0.19,0.33
36.2,0.87,0.11,0.74,0.19,0.33
36.3,0.87,0.11,0.74,0.19,0.32
36.4,0.87,0.11,0.75,0.19,0.32
36.5,0.87,0.11,0.75,0.19,0.32
36.6,0.87,0.11,0.75,0.19,0.31
36.7,0.87,0.11,0.75,0.19,0.31
36.8,0.87,0.11,0.75,0.18,0.31
36.9,0.87,0.1,0.75,0.18,0.31
37.0,0.87,0.1,0.75,0.18,0.3
37.1,0.87,0.1,0.75,0.18,0.3
37.2,0.87,0.1,0.75,0.18,0.3
37.3,0.87,0.1,0.75,0.18,0.3
37.4,0.87,0.1,0.75,0.18,0.29
37.5,0.88,0.1,0.76,0.18,0.29
37.6,0.88,0.1,0.76,0.17,0.29
37.7,0.88,0.1,0.76,0.17,0.29
37.8,0.88,0.1,0.76,0.17,0.28
37.9,0.88,0.1,0.76,0.17,0.28
38.0,0.88,0.1,0.76,0.17,0.28
38.1,0.88,0.1,0.76,0.17,0.28
38.2,0.88,0.1,0.76,0.17,0.28
38.3,0.88,0.09,0.76,0.17,0.27
38.4,0.88,0.09,0.76,0.17,0.27
38.5,0.88,0.09,0.76,0.16,0.27
38.6,0.88,0.09,0.77,0.16,0.27
38.7,0.88,0.09,0.77,0.16,0.26
38.8,0.88,0.09,0.77,0.16,0.26
38.9,0.88,0.09,0.77,0.16,0.26
39.0,0.88,0.09,0.77,0.16,0.26
39.1,0.88,0.09,0.77,0.16,0.26
39.2,0.88,0.09,0.77,0.16,0.25
39.3,0.88,0.09,0.77,0.16,0.25
39.4,0.88,0.09,0.77,0.15,0.25
39.5,0.88,0.09,0.77,0.15,0.25
39.6,0.88,0.09,0.77,0.15,0.24
39.7,0.88,0.09,0.78,0.15,0.24
39.8,0.89,0.09,0.78,0.15,0.24
39.9,0.89,0.08,0.78,0.15,0.24
40.0,0.89,0.08,0.78,0.15,0.24
40.1,0.89,0.08,0.78,0.15,0.24
40.2,0.89,0.08,0.78,0.15,0.23
40.3,0.89,0.08,0.78,0.15,0.23
40.4,0.89,0.08,0.78,0.15,0.23
40.5,0.89,0.08,0.78,0.14,0.23
40.6,0.89,0.08,0.78,0.14,0.23
40.7,0.89,0.08,0.78,0.14,0.22
40.8,0.89,0.08,0.79,0.14,0.22
40.9,0.89,0.08,0.79,0.14,0.22
41.0,0.89,0.08,0.79,0.14,0.22
41.1,0.89,0.08,0.79,0.14,0.22
41.2,0.89,0.08,0.79,0.14,0.22
41.3,0.89,0.08,0.79,0.14,0.21
41.4,0.89,0.08,0.79,0.14,0.21
41.5,0.89,0.08,0.79,0.14,0.21
41.6,0.89,0.08,0.79,0.14,0.21
41.7,0.89,0.08,0.79,0.13,0.21
41.8,0.89,0.07,0.79,0.13,0.21
41.9,0.89,0.07,0.79,0.13,0.2
42.0,0.89,0.07,0.8,0.13,0.2
42.1,0.9,0.07,0.8,0.13,0.2
42.2,0.9,0.07,0.8,0.13,0.2
